Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Artist Name(s),Album Release Date,Track Duration (ms),Track Preview URL,Explicit,Popularity,Artist Genres
spotify:track:7jyvUW9Zny8tt0yHP0TX8R,Uptown Funk,"spotify:artist:3hv9jJF3adDNsBSIQDqcjp, spotify:artist:0du5cEVh5yTK9QJze8zA0C","Mark Ronson, Bruno Mars",spotify:album:1r5LKtrdiP9nb1ts1JeLCG,Various Artists,3/5/2015,268800,https://p.scdn.co/mp3-preview/3074e956e6794c0eadea660b9cef671db6b27234?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"pop soul,dance pop,pop"
spotify:track:4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Train,spotify:album:1CwXS6MAz8Wo7K4TzW9iuR,Train,12/1/2010,216773,https://p.scdn.co/mp3-preview/518c823cf0f8b862bed0fa45e34cc63db5ea58e4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,84,"dance pop,neo mellow,pop,pop rock"
spotify:track:0WdJC0q7wanEYkjNctwSQc,Colors Of The Wind,spotify:artist:75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams,spotify:album:2uwdRPFo4TcPJsCGcuT6mm,Vanessa Williams,1/1/1998,258706,,FALSE,0,"contemporary r&b,disco,quiet storm,urban contemporary"
spotify:track:7fFCnttacpotkyhTOxKv14,Play,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,spotify:album:76QqoE30i9HVwxtxYMkWXT,Jennifer Lopez,1/23/2001,211493,https://p.scdn.co/mp3-preview/ef54e06568495eb9c2fdf965121be14ebf3e4c78?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,50,"dance pop,pop,urban contemporary"
spotify:track:3PGAgwFWnFCisvjb3rLyuh,Piece Of My Heart,spotify:artist:4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,spotify:album:3Z0LdhZyBaeniH7m9VpSrR,Various Artists,7/17/2007,253804,https://p.scdn.co/mp3-preview/7f5967e0c7641caf84d13724f286c534db49e514?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"album rock,classic rock,hard rock,psychedelic rock,rock"
spotify:track:5Y2n6pW4Vqr4Mzkd9V4Uk8,Ray Of Solar,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,spotify:album:3qoGM4yHcw91XeCA6bC7Pb,Swedish House Mafia,8/4/2023,241793,https://p.scdn.co/mp3-preview/b1b99bdb709844bf6db59492b28c712b0ab4c862?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,"edm,pop dance,progressive electro house"
spotify:track:5tUEIByLWg1sYWajZ2x5zx,People Got to Be Free,spotify:artist:5g2n2H9ndqvejERtwZ1rHh,The Rascals,spotify:album:1enXeZO8gZgjo33N0Iy0gq,The Rascals,1969,181786,https://p.scdn.co/mp3-preview/5e9e3c15dffd5fda9db6bb268502e7af7c883029?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,37,
spotify:track:1zDER0tdPIScu7PLau1zB8,Victory,spotify:artist:3G4zK7ipHdaAZkG6EBwIoW,Bond,spotify:album:3hRXnnMnuM0ZLv11a3ZsQy,Various Artists,12/4/2020,205800,https://p.scdn.co/mp3-preview/05510c8f8b82dba43ec51c060e353950b47698c9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,pop violin
spotify:track:45PF1Y3RcW5MK0jxWvhc4D,Don't Wait Up,spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:album:5xEtia4eFu6W3Ql7xgR3Dp,Shakira,7/16/2021,204043,https://p.scdn.co/mp3-preview/4b7a258d46cee937bfa476db2bb1d28406185c6f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,"colombian pop,dance pop,latin pop,pop"
spotify:track:7EXgO1bRnEArE58rtrgMWB,Street Fighting Man - 50th Anniversary Edition,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:album:6OHri5qNxwCdVSdyCslspd,The Rolling Stones,12/6/1968,195146,https://p.scdn.co/mp3-preview/30228056b15894ad6aa954ef912914ad30c339cb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,53,"album rock,british invasion,classic rock,rock"
spotify:track:5ChkMS8OtdzJeqyybCc9R5,Billie Jean,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:1C2h7mLntPSeVYciMRTF4a,Michael Jackson,2/8/2008,293826,https://p.scdn.co/mp3-preview/0f6b8a3524ec410020457da4cdd7717f9addce2f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,"r&b,soul"
spotify:track:1O0BTayCdWgQYAYYUynSpe,I'm Free,"spotify:artist:5BEYGWk6aPdNXxBx9pwU8S, spotify:artist:0qPUDOVD0aYR2lmCilnscs","The Soup Dragons, Junior Reid",spotify:album:6WLRzKWVxm6qPEUBMVG5cH,The Soup Dragons,2012,211693,https://p.scdn.co/mp3-preview/d6cf7f23bb56764996a84cc45664ecf38609cd75?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"britpop,c86,madchester,scottish indie,lovers rock,old school dancehall,reggae,reggae fusion,roots reggae"
spotify:track:0B3x40yF0GalVYyje2jMLG,Dynamite (feat. Allday),"spotify:artist:3cmUhYaAl8ZVz3coS1T3VC, spotify:artist:2Ltr0s15RyvsjqWzSmiSRs","Asta, Allday",spotify:album:7z5RjyCFHX0hiVJZKfDqQa,Asta,6/9/2015,237491,https://p.scdn.co/mp3-preview/6bfb3049dfa994813dace4012dbc7edcb53c655a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,32,"australian indie,australian hip hop,australian trap"
spotify:track:6wZI4mdT8JwXgkGURnBQiq,Say,spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:album:1BCSXIQn5NuqM19MjZuOQY,John Mayer,10/13/2006,230213,https://p.scdn.co/mp3-preview/b97f58187534f12e91a85399d74443c57cfff03d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,"neo mellow,singer-songwriter"
spotify:track:6y0Etr2KJr0sdcEp7ajoUK,Cosmic Girl - Remastered 2013,spotify:artist:6J7biCazzYhU3gM9j1wfid,Jamiroquai,spotify:album:4yrrPNjd9RcqnuDnoEhlER,Jamiroquai,9/9/1996,244146,https://p.scdn.co/mp3-preview/99b77e06eadef8eb4c9892935438a36b4d4e5144?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,dance pop
spotify:track:672pbi6q4UuyJYIuThNsq3,Give You Love (feat. Jason Derulo),"spotify:artist:6rHWAH6F4mr2AViSxMV673, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jessica Mauboy, Jason Derulo",spotify:album:19F2dOW0JWTAuK941khqsA,"Jessica Mauboy, Jason Derulo",8/11/2023,174125,https://p.scdn.co/mp3-preview/5fe6980823904e1cd67864ec404e0b62709e74db?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,"australian indigenous music,australian pop,australian talent show,dance pop,pop"
spotify:track:3Bh370SaZZ0BPHKKOqvAgy,Love Is Strange,spotify:artist:2PnyEnxPA8H95IhFEBu5u7,Mickey Baker,spotify:album:4c0VimEddLBQamrcfimtQG,Mickey Baker,12/10/1957,172640,https://p.scdn.co/mp3-preview/7a848c05965a0056e68becd1f5de52c481333e2f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,
spotify:track:2gkyOTZQJ7mWf32KK0zEXc,The Trouble with Us,"spotify:artist:6l5dAUNRhHnRSPPmRJSKQr, spotify:artist:2Q0MyH5YMI5HPQjFjlq5g3","Marcus Marr, Nick Murphy",spotify:album:2EeXc6ouAHTBnCnNZAbHXG,"Marcus Marr, Nick Murphy",10/16/2015,222066,https://p.scdn.co/mp3-preview/23b390660be216562e513b32f807dcbf9be1acfa?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"uk alternative pop,australian electropop,downtempo,indietronica"
spotify:track:3hfy2qoO5wHVpgHw28Pd03,Hello Hello I'm Back Again,spotify:artist:61zv3hX7l838ZyhaDyAx8S,Gary Glitter,spotify:album:2OJ3hrfbAj2sdswRqIj5CB,Gary Glitter,11/13/2011,200866,https://p.scdn.co/mp3-preview/3adef032476a72dcf499c96630aa5b276802d285?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,25,
spotify:track:4VgEM12OeaN3GyBV487Me7,Holiday,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:3id4t9IqRoB1f1smOERtrY,Green Day,11/17/2017,232680,https://p.scdn.co/mp3-preview/cb902a4e57d4e17ed3ff8f416b2b4a1e3a4a128b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,"modern rock,permanent wave,punk,rock"
spotify:track:1oGJKk5O0692N3n2mYu2wv,The Logical Song,spotify:artist:0HlxL5hisLf59ETEPM3cUA,Scooter,spotify:album:7dUMZyedn0jRXotWHq3S4g,Scooter,10/18/2013,234116,https://p.scdn.co/mp3-preview/045de0f6497156483f1655d64b467ab55df466fd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"eurodance,german techno,hamburg electronic,happy hardcore"
spotify:track:2tyW1uBUnYMKAFEfKDKi9B,Livin' On A Prayer,spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,spotify:album:3gORsZp3xSbkN1ymRNonp1,Bon Jovi,1/1/1986,250306,https://p.scdn.co/mp3-preview/2a84c209d6bfe17da820bbc28d1e610a5d304a53?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"glam metal,rock"
spotify:track:0dAFQEbrg5ge3Qm37Vocdv,Let Me Be There,spotify:artist:4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,spotify:album:4LZhAy9UsJ0EiqqeKyrlts,Olivia Newton-John,6/8/2018,176917,https://p.scdn.co/mp3-preview/db455fe037e3d664efca91eac07a457e50fa81ce?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,30,"adult standards,australian dance,disco,mellow gold,soft rock"
spotify:track:6iXQrhhgBisdfvS34EMTZ3,Mandy,spotify:artist:3alW3LYQS8K29z8C8NSLIX,Barry Manilow,spotify:album:0D6b0oLPjrrV4YA4bRSkks,Barry Manilow,1974,213333,https://p.scdn.co/mp3-preview/5ac5bfe4979f19066a5567d0c14053eb079ebf28?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,"adult standards,mellow gold,soft rock,yacht rock"
spotify:track:2tQT99n74yfiWeRpj9rnyF,Two Faces Have I,spotify:artist:3UmfCgpdKzg2WTa6453o4E,Ol' 55,spotify:album:3ZvPtBot3EgVMwoHIltH8R,Ol' 55,8/26/2016,179520,https://p.scdn.co/mp3-preview/4fdf686e1f83e1d6a2241b22a0816e1778f2c4c5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,24,australian rock
spotify:track:1yeUF5CgjLXd3yPPSgrrYn,Cry In Shame,spotify:artist:0Nlg1HCtb8dpeVpxQojDiq,Johnny Diesel & The Injectors,spotify:album:5dIHfc6O2EPWxdevZi6DkZ,Johnny Diesel & The Injectors,1/1/1989,282640,https://p.scdn.co/mp3-preview/029559246607048489991a1a3a8b42b94b175cc3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,australian rock
spotify:track:4WrwO9Un3ji5wnNySDGHwQ,Islands In The Stream,"spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4, spotify:artist:32vWCbZh0xZ4o9gkz4PsEU","Kenny Rogers, Dolly Parton",spotify:album:0AtWFXOdX6hnMIXRfpYoyS,Kenny Rogers,1/1/2008,249880,https://p.scdn.co/mp3-preview/529de121886f65d6c7d288675591cb4d2199f74a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"classic country pop,country,nashville sound,soft rock,classic country pop,country,country dawn"
spotify:track:6LCbPOnvjxSaRnNBKH1JII,There You Go,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:album:1FtowJguLCYT0Fe2xAsKMb,P!nk,2000,202706,https://p.scdn.co/mp3-preview/96006b456658bd8fdac85e1212a2325e5e60e7d7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"dance pop,pop"
spotify:track:7a3y3gJtRWXugcxgi8TPNW,"Luv Me, Luv Me","spotify:artist:5EvFsr3kj42KNv97ZEnqij, spotify:artist:4qwGe91Bz9K2T8jXTZ815W","Shaggy, Janet Jackson",spotify:album:1ObChmQf8QPcervdZ5BxC6,Shaggy,1/1/2002,356840,https://p.scdn.co/mp3-preview/8270e7cd101420bc1bf5a3f44e1025a0d30e70b9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,40,"dance pop,pop rap,reggae fusion,dance pop,r&b,urban contemporary"
spotify:track:4baNC6PNq37xOVRqoZcNY5,My Boy,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,spotify:album:0bVlE6dhJEsCzCX2CWrOCw,Elvis Presley,5/20/1974,198853,https://p.scdn.co/mp3-preview/8790d60ff48298090cbcdb1acfaff66b91ddf4ff?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,49,"rock-and-roll,rockabilly"
spotify:track:6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"spotify:artist:4QQgXkCYTt3BlENzhyNETg, spotify:artist:64CuUOOirKmdAYLQSfaOyr","Earth\, Wind & Fire, The Emotions",spotify:album:4RLVTxnuVN5ZWZqBFnaaQt,"Earth\, Wind & Fire",1979-06,288293,https://p.scdn.co/mp3-preview/06c36139896754af7269ca5540bcd522e598518a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,"disco,funk,jazz funk,motown,soul,chicago soul,classic soul,disco,funk,girl group,motown,post-disco,quiet storm,soul,southern soul"
spotify:track:06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),"spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Charlie Puth, Selena Gomez",spotify:album:5Nwsra93UQYJ6xxcjcE10x,Charlie Puth,1/29/2016,217706,https://p.scdn.co/mp3-preview/0af9ac246a60236b73e34854631a6c3de5cca602?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,"pop,viral pop,pop,post-teen pop"
spotify:track:4s4r3ItsNHGJ1K8pHC2Dv1,The Nips Are Getting Bigger - Remastered,spotify:artist:6PFydyUHMKD2jm5NXzRPiK,Mental As Anything,spotify:album:0rmLPTLbzfxlD0zHFsepUR,Mental As Anything,5/1/2009,200800,https://p.scdn.co/mp3-preview/26fc68896f19891d692015e02ed759819c678b0e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,australian rock
spotify:track:4yPl1mK1oluIrCwI4HInPR,Soul Deep,spotify:artist:3KGQvnOoqUHi3KxKQMZtXr,The Box Tops,spotify:album:02UT6tTcqWjnyPwFZrupKb,The Box Tops,1969,147760,https://p.scdn.co/mp3-preview/092b7e22f77761fd11c76522c0449d62c90e58cf?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,36,"bubblegum pop,classic garage rock,folk rock,merseybeat,psychedelic rock,rock-and-roll"
spotify:track:2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,spotify:album:0NVQ9k3wKmuK6T02lLMl6y,Lewis Capaldi,11/8/2018,182160,https://p.scdn.co/mp3-preview/1180be3a0d0d27d51eebdec177622d47c37858dc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,"pop,uk pop"
spotify:track:1DqdF42leyFIzqNDv9CjId,Dynamite,spotify:artist:6MF9fzBmfXghAz953czmBC,Taio Cruz,spotify:album:159jpldDCgsgH6KGgjy63c,Taio Cruz,1/1/2010,203866,https://p.scdn.co/mp3-preview/128637d4f9dc972909321fd62a6e6b44506ccd61?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,"dance pop,pop,pop rap"
spotify:track:3LQPTJEqOfljGBxmpgUnoC,American Woman - 2024 Remaster,spotify:artist:0cQuYRSzlItquYxsQKDvVc,The Guess Who,spotify:album:4Z3eBMaRmWCbTguaeiYUjV,The Guess Who,1/1/1970,307493,https://p.scdn.co/mp3-preview/9cf2448c360dc6215a7fe0aa0e6eb22e96f1eee9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,"album rock,classic canadian rock,classic rock,country rock,folk rock,hard rock,mellow gold,rock,singer-songwriter,soft rock"
spotify:track:1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind,spotify:album:7z6LqzGLGd6tnWvsH9iojB,Third Eye Blind,1999,237240,https://p.scdn.co/mp3-preview/3ddbcbb2cf96406c1d0caeb042e444c0770e608e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,"alternative metal,alternative rock,pop rock,post-grunge"
spotify:track:4sj8qFcEDnRPNv3tBbUVUf,Me and Mrs. Jones,spotify:artist:187xgSpsFH8mMbAcoCW0zE,Billy Paul,spotify:album:3x36ONTtlbPuXrAjI3aNI6,Billy Paul,1972,285760,https://p.scdn.co/mp3-preview/ac43e178bafb5e508d24468a11c8400c71c0be2e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"classic soul,disco,philly soul,soul"
spotify:track:59dGGhAN6dwccCk3STVMR5,Evie Pt. 1 (Let Your Hair Hang Down),spotify:artist:4tyua0wKtVDZVBVlRwyBRl,Stevie Wright,spotify:album:05o4THCHuyJHhKYyYeLhen,Stevie Wright,1974,237986,https://p.scdn.co/mp3-preview/90bf3020d62fcb7ce73232d038e96600df837dae?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,australian rock
spotify:track:1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,spotify:artist:29kkCKKGXheHuoO829FxWK,Boston,spotify:album:2QLp07RO6anZHmtcKTEvSC,Boston,1976,303586,https://p.scdn.co/mp3-preview/3968a8001698e00fed591f0112f6603a56f2cef1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,"album rock,classic rock,glam metal,hard rock,mellow gold,rock,soft rock"
spotify:track:22c2pt75xtnDddA5Zlm0yy,All Star,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,spotify:album:44zMHQz2GkFUEifL4DuDNY,Smash Mouth,1/1/2005,200560,https://p.scdn.co/mp3-preview/2e63cdb1c3dd5808abce774674f5c440c614f53a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"pop rock,post-grunge"
spotify:track:39dccfOy2CAYQ8laaW0oIc,Love in California,spotify:artist:4lpRP3ylFagpUiPMqV0T2t,Rooftop Heroes,spotify:album:5vGPxRrQAfBvzcnuXWut5O,Rooftop Heroes,6/25/2021,195720,https://p.scdn.co/mp3-preview/1b65f1d53cd543dfd19ce5664be94593c753e386?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,5,
spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Journey,spotify:album:43wpzak9OmQfrjyksuGwp0,Journey,1981,250986,https://p.scdn.co/mp3-preview/50923c629a4d9ab470b0ca6a10495ecb945c1500?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,16,"album rock,classic rock,hard rock,mellow gold,rock,soft rock"
spotify:track:6eUncuJutsFi9BGO1JaBHh,If I'm Lucky,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,spotify:album:4MyNxudSugDwmImYJgQeXm,Jason Derulo,8/31/2017,212013,https://p.scdn.co/mp3-preview/0d643b209ad61803d7d4492a5d30dbd1d9a65be1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,49,"dance pop,pop"
spotify:track:0sf12qNH5qcw8qpgymFOqD,Blinding Lights,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:album:2ZfHkwHuoAZrlz7RMj0PDz,The Weeknd,11/29/2019,201573,https://p.scdn.co/mp3-preview/51c08d92815cce4ac2de94a7335a430b81234624?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,16,"canadian contemporary r&b,canadian pop,pop"
spotify:track:57yeWyaoeTt26p0dlEZukQ,Spectrum (Say My Name) - Calvin Harris Remix,"spotify:artist:1moxjboGR7GNWYIMWsRjgG, spotify:artist:7CajNmpbOovFoOoasH2HaY","Florence + The Machine, Calvin Harris",spotify:album:3JODIzr9NLL7CMojdUR70g,Florence + The Machine,2011,218190,https://p.scdn.co/mp3-preview/dacbcd98e02fc9dc3767990027cdcc705a2d045d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,"baroque pop,modern rock,neo mellow,uk alternative pop,dance pop,edm,electro house,house,pop,progressive house,uk dance"
spotify:track:2vDT1uU6hZgdp3PbWGr0Xy,7 Years,spotify:artist:25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,spotify:album:2EiK8K5y2z2RFVP6ZBnnOO,Lukas Graham,10/22/2015,237300,https://p.scdn.co/mp3-preview/9fa9d1f4ac0d0c32c1cd0e6ab8d64fefef55e81d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"danish pop,scandipop"
spotify:track:3vZO25GdYuqFrR1kzZADnp,Ready or Not,"spotify:artist:2WKdxPFRD7IqZvlIAvhMgY, spotify:artist:2Mu5NfyYm8n5iTomuKAEHl, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe, spotify:artist:0kJMPTXq7h3ztpDukSx5iD","Fugees, Ms. Lauryn Hill, Wyclef Jean, Pras",spotify:album:18XFe4CPBgVezXkxZP6rTb,"Fugees, Ms. Lauryn Hill, Wyclef Jean",2/13/1996,226933,https://p.scdn.co/mp3-preview/d12fb072f6c4bbb371da8a199786bd5034706cae?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,71,"east coast hip hop,hip hop,neo soul,new jersey rap,alternative r&b,conscious hip hop,hip hop,neo soul,new jersey rap,r&b,rap kreyol,new jersey rap"
spotify:track:0DnnyQXxtuRzVABEzjW9WP,Stingray,spotify:artist:7n2bs5q3whSUnindQssIGC,The Shadows,spotify:album:4XeSxu0v0YVAR0BojopTwD,The Shadows,1996,149106,https://p.scdn.co/mp3-preview/ae9b5eb8a87b70663a8932a200f339f2dbed9e51?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,1,
spotify:track:7LI1qAsZiRaIpSA7FaWLXa,Fire and the Flood,spotify:artist:10exVja0key0uqUkk6LJRT,Vance Joy,spotify:album:4ioayqjumXhYgfBenmymIH,Vance Joy,9/4/2015,249382,https://p.scdn.co/mp3-preview/52f0771260f51213e649e7d9b14c12d21f077e07?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"folk-pop,modern rock"
spotify:track:70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),"spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Ed Sheeran, Khalid",spotify:album:3oIFxDIo2fwuk4lwCmFZCx,Ed Sheeran,7/12/2019,197866,https://p.scdn.co/mp3-preview/2b06c65cce16bd4ef3280275951b612cbc423411?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,"pop,singer-songwriter pop,uk pop,pop,pop r&b"
spotify:track:7fGwROu7fgPGy0Ru8Q5nBJ,One,spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:album:7k7aHoW1MGWWQR0KXvswkx,U2,1/1/2006,275400,https://p.scdn.co/mp3-preview/e53bba655120cb3e8bc77f2afa387b595ef38a59?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"irish rock,permanent wave,rock"
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,Bruno Mars,5/11/2010,220734,https://p.scdn.co/mp3-preview/6d1a901b10c7dc609d4c8628006b04bc6e672be8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,84,"dance pop,pop"
spotify:track:7LF0YY1gON8rBECsyEs0Wb,Roll To Me,spotify:artist:2Q4FnG5T6NTUcAAZwuMV5K,Del Amitri,spotify:album:0eMkSSaQQ9cWk4l07WPRPy,Del Amitri,1/1/1995,132306,https://p.scdn.co/mp3-preview/6186b1f6ff17181d572f86f076d73cf08c2ba3bd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,"britpop,melancholia,new wave pop,scottish rock"
spotify:track:6urCAbunOQI4bLhmGpX7iS,Don't Speak,spotify:artist:0cQbJU1aAzvbEmTuljWLlF,No Doubt,spotify:album:3VekjWskUut57hx6W9wqL8,No Doubt,10/10/1995,263560,https://p.scdn.co/mp3-preview/895422f5af05f2213308a75a9bd24aebbda22b60?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,"dance pop,dance rock,permanent wave,pop rock,rock"
spotify:track:3asFGFY3uLjMDmML1p0tYm,Savior,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:album:3smHEWBKoqDUFuJrV8BCg1,Rise Against,1/1/2008,242280,https://p.scdn.co/mp3-preview/b491175b1886f246b0561f82b1c8334d640879ff?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,"alternative metal,chicago hardcore,chicago punk,hardcore punk,modern rock,pop punk,post-grunge,punk"
spotify:track:4oivs3WWV3XwAWESvPk5eG,We Close Our Eyes,spotify:artist:7bKupnlF7XOfR1En3K8oAL,Go West,spotify:album:648bpQGlee7iXM8BCOqYaR,Go West,1/1/1985,221506,https://p.scdn.co/mp3-preview/5dc49639106b5710f95295373e3cf6a34cbd38fb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"new romantic,new wave,new wave pop"
spotify:track:4qbLOU1T7xgTH87eUSkvJ1,(Marie's The Name) His Latest Flame,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,Elvis Presley,9/24/2002,127093,https://p.scdn.co/mp3-preview/010ba6edcfdede2d75bc976b1611d9a05796cc00?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,"rock-and-roll,rockabilly"
spotify:track:2gn0n3dnSPeMVycXBIL4yO,Flavours (feat. Juai),"spotify:artist:3ICo3DF8pXFJEdzph2b6gh, spotify:artist:55xSTCgtKgSy0nUJxcJg1e","Charlie Sloth, Juai",spotify:album:0Kb1VL0NOY2X8WHemJSITc,"Charlie Sloth, Juai",7/8/2021,150000,https://p.scdn.co/mp3-preview/500d2f9896604cfbcdd4377f1ac7ecae0393edc9?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,19,
spotify:track:3oAWTk92mZBxKBOKf8mR5v,Summertime Blues,spotify:artist:1p0t3JtUTayV2wb1RGN9mO,Eddie Cochran,spotify:album:2Hr6il1ZLPbeLnKUzhWkF6,Eddie Cochran,5/1/1960,119360,https://p.scdn.co/mp3-preview/a8e11ef4a01644ac5652d8612d812a82c4954140?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,"rock-and-roll,rockabilly"
